HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 2 Product Code,SITC Revision 2 Product Description
291523,Cobalt acetates,51371,Acetic acid and its salts
291524,Acetic anhydride,51379,"Other monocarboxylic acids,& anhydrides,etc."
291529,Salts of acetic acid (excl. of sodium and cobal,51371,Acetic acid and its salts
291531,Ethyl acetate,51372,Esters of acetic acid
291532,Vinyl acetate,51372,Esters of acetic acid
291533,n-Butyl acetate,51372,Esters of acetic acid
291534,Isobutyl acetate,51372,Esters of acetic acid
291535,2-Ethoxyethyl acetate,51372,Esters of acetic acid
291539,"Other esters of acetic acids, nes",51372,Esters of acetic acid
291540,"Mono-, di- or trichloroacetic acids, their salt",51379,"Other monocarboxylic acids,& anhydrides,etc."
291550,"Propionic acid, its salts and esters",51379,"Other monocarboxylic acids,& anhydrides,etc."
291560,"Butyric acids, valeric acids, their salts and e",51379,"Other monocarboxylic acids,& anhydrides,etc."
291570,"Palmitic acid, stearic acid, their salts and es",51379,"Other monocarboxylic acids,& anhydrides,etc."
291590,Saturated acyclic monocarboxylic acids and thei,51379,"Other monocarboxylic acids,& anhydrides,etc."
291611,Acrylic acid and its salts,51379,"Other monocarboxylic acids,& anhydrides,etc."
291612,Esters of acrylic acid,51379,"Other monocarboxylic acids,& anhydrides,etc."
291613,Methacrylic acid and its salts,51373,Methacrylic acid and its salts and esters
291614,Esters of methacrylic acid,51373,Methacrylic acid and its salts and esters
291615,"Oleic, linoleic or linolenic acids, their salts",51379,"Other monocarboxylic acids,& anhydrides,etc."
291619,Unsaturated acyclic monocarboxylic acids and th,51379,"Other monocarboxylic acids,& anhydrides,etc."
291620,"Cyclanic...cycloterpenic monocarboxylic acids,",51379,"Other monocarboxylic acids,& anhydrides,etc."
291631,"Benzoic acid, its salts and esters",51379,"Other monocarboxylic acids,& anhydrides,etc."
291632,Benzoyl peroxide and benzoyl chloride,51379,"Other monocarboxylic acids,& anhydrides,etc."
291633,"Phenylacetic acid, its salts and esters",51379,"Other monocarboxylic acids,& anhydrides,etc."
291639,"Aromatic monocarboxylic acids, etc, their... de",51379,"Other monocarboxylic acids,& anhydrides,etc."
291711,"Oxalic acid, its salts and esters",51389,"Polycarboxylic acids and anhydrides,halides,etc."
291712,"Adipic acid, its salts and esters",51389,"Polycarboxylic acids and anhydrides,halides,etc."
291713,"Azelaic acid, sebacic acid, their salts and est",51389,"Polycarboxylic acids and anhydrides,halides,etc."
291714,Maleic anhydride,51381,Maleic anhydride
291719,"Acyclic polycarboxylic acids, etc, their... der",51389,"Polycarboxylic acids and anhydrides,halides,etc."
291720,"Cyclanic... cycloterpenic polycarboxylic acids,",51389,"Polycarboxylic acids and anhydrides,halides,etc."
291731,Dibutyl orthophthalates,51389,"Polycarboxylic acids and anhydrides,halides,etc."
291732,Dioctyl orthophthalates,51383,Dioctyl orthophthalates
291733,Dinonyl or didecyl orthophthalates,51389,"Polycarboxylic acids and anhydrides,halides,etc."
291734,"Other esters of orthophthalic acid, nes",51389,"Polycarboxylic acids and anhydrides,halides,etc."
291735,Phthalic anhydride,51382,Phthalic anhydride
291736,Terephthalic acid and its salts,51389,"Polycarboxylic acids and anhydrides,halides,etc."
291737,Dimethyl terephthalate,51384,Esters of terephthalic acid
291739,"Aromatic polycarboxylic acids, etc, their... de",51389,"Polycarboxylic acids and anhydrides,halides,etc."
291811,"Lactic acid, its salts and esters",5139,"Carboxylic acids with alcohol,phenol etc.function"
291812,Tartaric acid,5139,"Carboxylic acids with alcohol,phenol etc.function"
291813,Salts and esters of tartaric acid,5139,"Carboxylic acids with alcohol,phenol etc.function"
291814,Citric acid,5139,"Carboxylic acids with alcohol,phenol etc.function"
291815,Salts and esters of citric acid,5139,"Carboxylic acids with alcohol,phenol etc.function"
291816,"Gluconic acid, its salts and esters",5139,"Carboxylic acids with alcohol,phenol etc.function"
291817,"Phenylglycolic acid (mandelic acid), its salts",5139,"Carboxylic acids with alcohol,phenol etc.function"
291819,"Carboxylic acids with alcohol function, without",5139,"Carboxylic acids with alcohol,phenol etc.function"
291821,Salicylic acid and its salts,5139,"Carboxylic acids with alcohol,phenol etc.function"
291822,"O-Acetylsalicylic acid, its salts and esters",5139,"Carboxylic acids with alcohol,phenol etc.function"
291823,Other esters of salicylic acid and their salts,5139,"Carboxylic acids with alcohol,phenol etc.function"
291829,"Carboxylic acids with phenol function, without",5139,"Carboxylic acids with alcohol,phenol etc.function"
291830,"Carboxylic acids with aldehyde, ketone but with",5139,"Carboxylic acids with alcohol,phenol etc.function"
291890,"Carboxylic acids with oxygen function, etc, the",5139,"Carboxylic acids with alcohol,phenol etc.function"
291900,"Phosphoric esters, etc (incl. lactophosphates);",51631,"Phosphoric esters,their salts,& their derivatives"
292010,Triophosphoric esters (phosphorothioates) their,51639,"Other inorganic esters,their salts & derivatives"
292090,Esters of other inorganic acids (excl. of hydro,51639,"Other inorganic esters,their salts & derivatives"
292111,"Methylamine, di- or trimethylamine and their sa",5145,Amine-function compounds
292112,Diethylamine and its salts,5145,Amine-function compounds
292119,"Acylic monoamines and their derivatives, nes; s",5145,Amine-function compounds
292121,Ethylenediamine and its salts,5145,Amine-function compounds
292122,Hexamethylenediamine and its salts,5145,Amine-function compounds
292129,"Acyclic polyamines and their derivatives, nes;",5145,Amine-function compounds
292130,Cyclanic...or cycloterpenic mono- or polyamines,5145,Amine-function compounds
292141,Aniline and its salts,5145,Amine-function compounds
292142,Aniline derivatives and their salts,5145,Amine-function compounds
292143,Toluidines and derivatives; salts thereof,5145,Amine-function compounds
292144,Diphenylamine and its derivatives; salts thereo,5145,Amine-function compounds
292145,"1-Naphthylamine, 2-naphthylamine and their deri",5145,Amine-function compounds
292149,"Aromatic monoamines and their derivatives, nes;",5145,Amine-function compounds
292151,"o-, m-, p-Phenylenediamine, diaminotoluenes, et",5145,Amine-function compounds
292159,"Aromatic polyamines and their derivatives, nes;",5145,Amine-function compounds
292211,Monoethanolamine and its salts,5146,Single or complex oxygen-function amino-compounds
292212,Diethanolamine and its salts,5146,Single or complex oxygen-function amino-compounds
292213,Triethanolamine and its salts,5146,Single or complex oxygen-function amino-compounds
292219,"Amino-alcohols, their ethers and esters with on",5146,Single or complex oxygen-function amino-compounds
292221,Aminohydroxynaphthalenesulphonic acids and thei,5146,Single or complex oxygen-function amino-compounds
292222,"Anisidines, dianisidines, phenetidines, and the",5146,Single or complex oxygen-function amino-compounds
292229,"Amino-naphthols and -phenols, etc... one oxygen",5146,Single or complex oxygen-function amino-compounds
292230,"Amino-aldehydes, ketones quinones, not >1 oxyge",5146,Single or complex oxygen-function amino-compounds
292241,Lysine and its esters; salts thereof,5146,Single or complex oxygen-function amino-compounds
292242,Glutamic acid and its salts,5146,Single or complex oxygen-function amino-compounds
292249,"Amino-acids and their esters, not >1 oxygen fun",5146,Single or complex oxygen-function amino-compounds
292250,Amino-alcohol/acid-phenols; amino-compounds wit,5146,Single or complex oxygen-function amino-compounds
292310,Choline and its salts,51481,"Quaternary ammonium salts and hydroxides,lecithin"
292320,Lecithins and other phosphoaminolipids,51481,"Quaternary ammonium salts and hydroxides,lecithin"
292390,"Quaternary ammonium salts and hydroxides, nes",51481,"Quaternary ammonium salts and hydroxides,lecithin"
292410,Acyclic amides (incl. acyclic carbamates) and d,5147,Carboxyamide-function compounds;& other compounds
292421,Ureines and their derivatives; salts thereof,5147,Carboxyamide-function compounds;& other compounds
292429,Cyclic amides (incl. carbamates) and derivative,5147,Carboxyamide-function compounds;& other compounds
292511,Saccharin and its salts,51482,Carboxyimide-function compounds etc.
292519,Imides and their derivatives; salts thereof (ex,51482,Carboxyimide-function compounds etc.
292520,Imines and their derivatives; salts thereof,51482,Carboxyimide-function compounds etc.
292610,Acrylonitrile,51483,Acrylonitrile
292620,1-Cyanoguanidine (dicyanidiamide),51484,Other nitrile-function compounds
292690,"Nitrile-function compounds, nes",51484,Other nitrile-function compounds
292700,"Diazo-, azo- or azoxy-compounds",51485,"Diazo-,azo-,and azoxy-compounds"
292800,Organic derivatives of hydrazine or of hydroxyi,51486,Organic derivatives of hydrazine/of hydroxylamine
292910,Isocyanates,51489,Compounds with other nitrogen functions
292990,"Compounds with other nitrogen function, nes",51489,Compounds with other nitrogen functions
293010,Dithiocarbonates (xanthates),5154,Organo-sulphur compounds
293020,Thiocarbamates and dithiocarbamates,5154,Organo-sulphur compounds
293030,"Thiuram mono-, di- or tetrasulphides",5154,Organo-sulphur compounds
293040,Methionine,5154,Organo-sulphur compounds
293090,"Other organo-sulphur compounds, nes",5154,Organo-sulphur compounds
293100,Other organo-inorganic compounds,51551,Organo-mercury compounds
293211,Tetrahydrofuran,51569,Other heterocyclic compounds;nucleic acids
293212,2-Furaldehyde (furfuraldehyde),51569,Other heterocyclic compounds;nucleic acids
293213,Furfuryl alcohol and tetrahydrofurfuryl alcohol,51569,Other heterocyclic compounds;nucleic acids
293219,Compounds containing an unfused furan ring in t,51569,Other heterocyclic compounds;nucleic acids
293221,"Coumarin, methylcoumarins and ethylcoumarins",51569,Other heterocyclic compounds;nucleic acids
293229,"Lactones, nes",51569,Other heterocyclic compounds;nucleic acids
293290,Heterocyclic compounds with oxygen hetero-atom(,51569,Other heterocyclic compounds;nucleic acids
293311,Phenazone (antipyrin) and its derivatives,51569,Other heterocyclic compounds;nucleic acids
293319,Compounds containing an unfused pyrazole ring i,51569,Other heterocyclic compounds;nucleic acids
293321,Hydantoin and its derivatives,5147,Carboxyamide-function compounds;& other compounds
293329,Compounds containing an unfused imidazole ring,51569,Other heterocyclic compounds;nucleic acids
293331,Pyridine and its salts,51569,Other heterocyclic compounds;nucleic acids
293339,Compounds containing an unfused pyridine ring i,51569,Other heterocyclic compounds;nucleic acids
293340,Compounds with quinoline or isoquinoline ring-s,51569,Other heterocyclic compounds;nucleic acids
293351,Malonylurea (barbituric acid) and its derivativ,51482,Carboxyimide-function compounds etc.
293359,Compounds with pyrimidine or piperazine ring; n,51482,Carboxyimide-function compounds etc.
293361,Melamine,51482,Carboxyimide-function compounds etc.
293369,Compounds containing an unfused triazine ring i,51482,Carboxyimide-function compounds etc.
293371,6-Hexanelactam (epsilon-caprolactam),51561,Lactams
293379,Lactams (excl. epsilon-caprolactam),51561,Lactams
293390,Heterocyclic compounds with nitrogen hetero-ato,51482,Carboxyimide-function compounds etc.
293410,Compounds containing an unfused thiazole ring i,51569,Other heterocyclic compounds;nucleic acids
293420,Compounds containing a benzothiazole ring-syste,51569,Other heterocyclic compounds;nucleic acids
293430,Compounds containing a phenothiazine ring-syste,51569,Other heterocyclic compounds;nucleic acids
293490,"Other heterocyclic compounds, nes",51569,Other heterocyclic compounds;nucleic acids
293500,Sulphonamides,51571,Sulphonamides
293610,"Provitamins, unmixed",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293621,"Vitamins A and their derivatives, unmixed",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293622,"Vitamin B1 and its derivatives, unmixed",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293623,"Vitamin B2 and its derivatives, unmixed",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293624,D- or DL- Pantothenic acid (Vitamin B3 or B5) a,5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293625,"Vitamin B6 and its derivatives, unmixed",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293626,"Vitamin B12 and its derivatives, unmixed",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293627,"Vitamin C and its derivatives, unmixed",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293628,"Vitamin E and its derivatives, unmixed",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293629,"Other vitamins and their derivatives, unmixed,",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293690,"Other vitamines (incl. natural concentrates), n",5411,"Provitamins & vitamins,narural/reprod.by synthesis"
293710,"Pituitary (anterior) or similar hormones, and t",54152,"Pituitary (anterior) and similar hormones,no 541.7"
293721,"Cortisone, hydrocortisone... and predisolone (d",54153,"Adrenal cortical hormones n.e.s., no 541.7"
293722,Halogenated derivatives of adrenal cortical hor,54153,"Adrenal cortical hormones n.e.s., no 541.7"
293729,Adrenal cortical hormones and their derivatives,54153,"Adrenal cortical hormones n.e.s., no 541.7"
293791,Insulin and its salts,54151,"Insulin n.e.s.,not incl. in 541.7"
293792,Oestrogens and progestogens,54159,"Other hormones,hormon.derivatives & other steroids"
293799,"Other hormones and derivatives, nes; other ster",54159,"Other hormones,hormon.derivatives & other steroids"
293810,Rutoside (rutin) and its derivatives,54161,"Glycosid.,natur./reprod.by synthesis,& their salts"
293890,"Glycosides and their salts, ethers, esters and",54161,"Glycosid.,natur./reprod.by synthesis,& their salts"
293910,Alkaloids of opium and their derivatives; salts,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293921,Quinine and its salts,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293929,Other alkaloids of cinchona and their derivativ,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293930,Caffeine and its salts,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293940,Ephedrines and their salts,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293950,Theophylline and aminophylline and derivatives,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293960,Alkaloids of rye ergot and their derivatives; s,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293970,Nicotine and its salts,5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
293990,"Other vegetable alkaloids and their salts, etc;",5414,"Vegetab.alkaloids,natural/reproduced by synthesis"
294000,"Sugars, pure (excl. glucose, etc); sugar ethers",51692,"Sugars,chemically pure(other than sucrose,glucose)"
294110,Penicillins and derivatives with a penicillanic,54131,"Penicillins,their derivatives,not incl.in 541.7"
294120,Streptomycins and their derivatives; salts ther,54132,"Streptomycins,their derivatives,not incl.in 541.7"
294130,Tetracyclines and their derivatives; salts ther,54133,"Tetracyclines,their derivatives,not incl.in 541.7"
