HS 1988/92 Product Code,HS 1988/92 Product Description,SITC Revision 3 Product Code,SITC Revision 3 Product Description
310510,Fertilizers... in packages of a gross weight =<,56296,Fertilizers retail packs
310520,"Mineral or chemical fertilizers with nitrogen,",56291,Nit-phos-pot fertlzr nes
310530,Diammonium hydrogenorthophosphate (diammonium p,56293,Diammonium phosphate fer
310540,Ammonium dihydrogenorthophosphate (monoammonium,56294,Monoammonium phosphate f
310551,Mineral or chemical fertilizers containing nitr,56295,Nitrog-phos fertilzr nes
310559,Mineral or chemical fertilizers with nitrogen a,56295,Nitrog-phos fertilzr nes
310560,Mineral or chemical fertilizers with phosphorus,56292,Phos-potash fertilizers
310590,"Other fertilizers, nes",56299,Fertilizers nes
320110,Quebracho extract,53221,"Veg tann extrcts,tannins"
320120,Wattle extract,53221,"Veg tann extrcts,tannins"
320130,Oak or chestnut extract,53221,"Veg tann extrcts,tannins"
320190,Tanning extracts of vegetable origin; tannins a,53221,"Veg tann extrcts,tannins"
320210,Synthetic organic tanning substances,53231,Synth org tanning subst
320290,Inorganic tanning substances; tanning preparati,53232,Synth inorg tanning subs
320300,"Colouring matter of vegetable or animal origin,",53222,Anim/veg coloring matter
320411,Disperse dyes and preparations based thereon,53111,Disperse dyes/preparatns
320412,Acid dyes and preparations; mordant dyes and pr,53112,Acid/mordant dyes/preps
320413,Basic dyes and preparations based thereon,53113,Basic dyes/preparations
320414,Direct dyes and preparations based thereon,53114,Direct dyes/preparations
320415,Vat dyes and preparations based thereon,53115,Vat dyes/preparations
320416,Reactive dyes and preparations based thereon,53116,Reactive dyes/preparatns
320417,Pigments and preparations based thereon,53117,Synth org pigments/preps
320419,Synthetic organic colouring matter and preparat,53119,Synthet org col matr nes
320420,Synthetic organic products used as fluorescent,53121,Synth brightening agents
320490,Synthetic organic products used as luminophores,53121,Synth brightening agents
320500,Colour lakes; preparations based on colour lake,53122,Colour lakes
320610,Pigments and preparations based on titanium dio,53311,Titanium dioxide pigment
320620,Pigments and preparations based on chromium com,53312,Chrome pigments etc
320630,Pigments and preparations based on cadminum com,53313,Cadmium pigments etc.
320641,Ultramarine and preparations based thereon,53314,Ultramarine pigments etc
320642,Lithopone and other pigments and preparations b,53315,Zinc sulphide pigmnt etc
320643,Pigments and preparations based on hexacyanofer,53316,Ferro/ferri-cyanide pigm
320649,Other colouring matter; preparations as specifi,53317,Inorg colour matrial nes
320650,Inorganic products of a kind used as luminophor,53318,Inorganic luminophores
320710,"Prepared pigments, opacifiers and colours... fo",53351,Preprd pigment/glaze/etc
320720,"Vitrifiable enamels and glazes, englobes and si",53351,Preprd pigment/glaze/etc
320730,Liquid lustres and similar preparations,53351,Preprd pigment/glaze/etc
320740,Glass frit and other glass in the form of powde,53351,Preprd pigment/glaze/etc
320810,"Paints... based on polyesters, in a non-aqueous",53342,Polymer paints non-aques
320820,"Paints... based on acrylic or vinyl polymers, i",53342,Polymer paints non-aques
320890,"Paints and varnishes, in a non-aqueous medium,",53342,Polymer paints non-aques
320910,"Paints... based on acrylic or vinyl polymers, i",53341,Polymer paints aqu solut
320990,"Paints and varnishes, in an aqueous medium, nes",53341,Polymer paints aqu solut
321000,Other paints and varnishes (incl. enamels...)..,53343,Oth paints/varnishes/etc
321100,Prepared driers,53353,Prepared driers
321210,Stamping foils,53344,Pigments disp non-aq med
321290,"Pigments in non-aqueous media, nes, for retail",53344,Pigments disp non-aq med
321310,Colours in sets,53352,Artists colours
321390,"Artists', students' or signboard painters' colo",53352,Artists colours
321410,Mastics and painters fillings,53354,Putty/other fillings etc
321490,"Glaziers putty, etc, non-refractory surfacing p",53354,Putty/other fillings etc
321511,"Black printing ink, whether or not concentrated",53321,Printing ink - black
321519,"Printing ink, whether or not concentrated or so",53329,Printing ink exc black
321590,"Other ink, whether or not concentrated or solid",89591,Writing/drawing ink
330111,Essential oils of bergamot (incl. concretes and,55131,Essential oils-citrus
330112,Essential oils of orange (incl. concretes and a,55131,Essential oils-citrus
330113,Essential oils of lemon (incl. concretes and ab,55131,Essential oils-citrus
330114,Essential oils of lime (incl. concretes and abs,55131,Essential oils-citrus
330119,Essential oils of citrus fruit (incl. concretes,55131,Essential oils-citrus
330121,Essential oils of geranium (incl. concretes and,55132,Essential oils nes
330122,Essential oils of jasmin (incl. concretes and a,55132,Essential oils nes
330123,Essential oils of lavender or lavandin (incl. c,55132,Essential oils nes
330124,Essential oils of peppermint (incl. concretes a,55132,Essential oils nes
330125,Essential oils of mints (incl. concretes and ab,55132,Essential oils nes
330126,Essential oils of vetiver (incl. concretes and,55132,Essential oils nes
330129,"Essential oils (incl. concretes and absolutes),",55132,Essential oils nes
330130,Resinoids,55133,Resinoids
330190,Concentrates of essential oils in fats... aqueo,55135,Essential oil concentrat
330210,"Mixtures of odoriferous substances, for the foo",55141,Food/drink perfumes
330290,"Mixtures of odoriferous substances, as raw mate",55149,Other perfume mixes
330300,Perfumes and toilet waters,5531,Perfumes/toilet waters
330410,Lip make-up preparations,5532,Skin care/manicure preps
330420,Eye make-up preparations,5532,Skin care/manicure preps
330430,Manicure or pedicure preparations,5532,Skin care/manicure preps
330491,"Powders, whether or not compressed, for cosmeti",5532,Skin care/manicure preps
330499,"Beauty, make-up, skin-care (incl. suntan), nes",5532,Skin care/manicure preps
330510,Shampoos,5533,Hair care preparations
330520,Preparations for permanent waving or straighten,5533,Hair care preparations
330530,Hair lacquers,5533,Hair care preparations
330590,"Preparations for use on the hair, nes",5533,Hair care preparations
330610,Dentifrices,5534,Oral hygiene preperation
330690,Preparations for oral or dental hygiene (incl.,5534,Oral hygiene preperation
330710,"Pre-shave, shaving or after-shave preparations",55351,Shaving preparations
330720,Personal deodorants and antiperspirants,55352,Personal deodorants etc
330730,Perfumed bath salts and other bath preparations,55353,Bath salts etc.
330741,Agarbatti and other odiferous preparations whic,55354,Room deodorizers/insence
330749,"Preparations for deodorizing rooms, nes",55354,Room deodorizers/insence
330790,"Other perfumery, cosmetic or toilet preparation",55359,Perfumery/cosmetics nes
340111,Soap and organic surface-active products in bar,55411,Toilet soap in bars etc.
340119,Soap and organic surface-active products in bar,55415,Other soap in bars etc.
340120,"Soap in other forms, nes",55419,Soap in other than bars
340211,"Anionic surface-active agents, (excl. soap)",55421,Organic detergents
340212,"Cationic surface-active agents, (excl. soap)",55421,Organic detergents
340213,"Non-ionic surface-active agents, (excl. soap)",55421,Organic detergents
340219,"Organic surface-active agents, (excl. soap), ne",55421,Organic detergents
340220,"Washing and cleaning preparations, put up for r",55422,Detergent nes retail pak
340290,"Washing and cleaning preparations, not put up f",55423,Detergent nes non-retail
340311,Lubricat.prep.for the treatment of textile mat.,59771,Petro-based leather prep
340319,"Other lubricating preparations, with <70% petro",59772,Petroleum lubricat oils
340391,Lubricating prep.for the treatment of textiles,59773,Textile etc lub non-petr
340399,"Other lubricating preparations, nes",59774,Lubr oil non-petroleum
340410,Artificial waxes of chemically modified lignite,59831,Lignite based waxes
340420,Artificial waxes of polyethylene glycol,59835,Polyethylene glycol wax
340490,"Artificial waxes and prepared waxes, nes",59839,Artificial/prepd wax nes
340510,"Polishes, creams and similar preparations for f",55431,Leather polishes/creams
340520,"Polishes, creams and similar preparations for m",55432,Furniture polishes etc.
340530,Polishes and similar preparations for coachwork,55433,Coachwork polishes etc.
340540,Scouring pastes and powders and other scouring,55434,Scouring piowders/pastes
340590,"Other polishes, creams and similar preparations",55435,Glass/metal polishes etc
340600,"Candles, tapers and the like",89931,Candles/tapers/etc
340700,Modelling pastes; dental wax and impression com,59895,Modelling pastes etc.
350110,Casein,59221,Casein
350190,Caseinates and other casein derivatives; casein,59222,Casein glues/derivs
350210,Egg albumin,0253,Egg albumin
350290,"Albumins (excl. egg albumin), albuminates and o",59223,Albumins and derivatives
350300,Gelatin and derivatives; isinglass; glues of an,59224,Gelatin and derivatives
350400,"Peptones/protein substances and derivatives, ne",59225,Peptones/protein derivs
350510,Dextrins and other modified starches,59226,Dextrins/modif starches
350520,"Glues based on starches, dextrins or other modi",59227,Dextrin/starch glues
350610,Products put up as glues or adhesives for retai,59229,Prepared glue nes retail
350691,Adhesives based on rubber or plastic (incl. art,59229,Prepared glue nes retail
350699,"Prepared glues and other prepared adhesives, ne",59229,Prepared glue nes retail
350710,Rennet and concentrates thereof,51691,Enzymes
350790,Enzymes; prepared enzymes (not elsewhere specif,51691,Enzymes
360100,Propellent powders,59311,Propellent powders
360200,"Prepared explosives, (excl. propellent powders)",59312,Prepared explosives nes
360300,Safety fuses; detonating fuses; caps; igniters;,5932,"Fuses,primers,detonators"
360410,Fireworks,59331,Fireworks
360490,Signalling flares... and other pyrotechnic arti,59333,Signal flares/rockets
360500,Matches (excl. pyrotechnic articles of 36.04),89932,Matches
360610,"Liquid or liquefied-gas fuels in containers, fo",89934,Cig lighter fuels <300cc
360690,"Ferro-cerium, pyrophoric alloys; articles of co",89939,Combustible products nes
370110,"Photographic plates... for X-ray, in the flat,",8822,Photo film flat unexposd
370120,"Instant print flat film, unexposed",8822,Photo film flat unexposd
370130,"Plates and film, in the flat with any side >255",8822,Photo film flat unexposd
370191,"Photographic plates..., in the flat for colour",8822,Photo film flat unexposd
370199,"Photographic plates and film, in the flat (excl",8822,Photo film flat unexposd
370210,"Photographic film in rolls, for X-ray, unexpose",8823,Photo film roll unexposd
370220,"Instant print film in rolls, unexposed",8823,Photo film roll unexposd
370231,"Polychrome film, in rolls, non-perforated, of w",8823,Photo film roll unexposd
370232,"Film, in rolls, non-perforated, with silver...",8823,Photo film roll unexposd
370239,"Film, in rolls, non-perforated, of width =<105m",8823,Photo film roll unexposd
370241,"Polychrome film, in rolls, non-perforated, widt",8823,Photo film roll unexposd
370242,"Film, in rolls, non-perforated, width >610mm le",8823,Photo film roll unexposd
370243,"Film, in rolls, non-perforated, width >610mm an",8823,Photo film roll unexposd
370244,"Film, in rolls, non-perforated, width >105mm bu",8823,Photo film roll unexposd
370251,"Polychrome film, in rolls, width =<16mm and len",8823,Photo film roll unexposd
370252,"Polychrome film, in rolls, width =<16mm and len",8823,Photo film roll unexposd
370253,"Polychrome slide film, in rolls, width >16mm bu",8823,Photo film roll unexposd
370254,"Polychrome film, in rolls, width >16mm but =<35",8823,Photo film roll unexposd
370255,"Polychrome film, in rolls, width >16mm but =<35",8823,Photo film roll unexposd
370256,"Polychrome film, in rolls, width >35mm",8823,Photo film roll unexposd
370291,"Film, in rolls, width =<16mm and length =<14m (",8823,Photo film roll unexposd
370292,"Film, in rolls, width =<16mm and length >14m (e",8823,Photo film roll unexposd
370293,"Film, in rolls, width >16mm but =<35mm and leng",8823,Photo film roll unexposd
370294,"Film, in rolls, width >16mm but =<35mm and leng",8823,Photo film roll unexposd
370295,"Film, in rolls, width >35mm (excl. colour)",8823,Photo film roll unexposd
370310,"Photographic paper, paperboard and textilles, i",8824,Photographic paper unexp
370320,"Photographic paper, paperboard and textilles fo",8824,Photographic paper unexp
370390,"Photographic paper, paperboard and textilles, n",8824,Photographic paper unexp
370400,"Photographic plates, film, paper..., exposed bu",8825,Photo film/plates undevd
370510,"Photographic plates..., exposed and developed,",8826,Still photo film devlopd
370520,"Microfilms, exposed and developed",8826,Still photo film devlopd
370590,"Photographic plates..., exposed and developed,",8826,Still photo film devlopd
370610,"Cinematographic film, exposed and developed, wi",8831,Developed cine film 35mm
370690,"Cinematographic film, exposed and developed, wi",8839,Developed cine film nes
370710,Sensitising emulsions for photographic uses,8821,"Chem photo goods,retail"
370790,"Chemical preparations for photograpic use, nes",8821,"Chem photo goods,retail"
380110,Artificial graphite,59861,Artificial graphite/etc
380120,Colloidal graphite or semi-colloidal graphite,59861,Artificial graphite/etc
380130,Carbonaceous pastes for electrodes and pastes f,59861,Artificial graphite/etc
380190,Preparations based on graphite or carbon in the,59861,Artificial graphite/etc
380210,Activated carbon,59864,Activted carbon
380290,Activated natural mineral products; animal blac,59865,Activted nat minrl prods
380300,"Tall oil, whether or not refined",59811,Tall oil
380400,Residual lyes from the manufacture of wood pulp,59812,Residual wood pulp lyes
380510,"Gum, wood or sulphate turpentine oils",59813,Wood oils/turpentine/etc
380520,Pine oil containing alpha-terpined as the main,59813,Wood oils/turpentine/etc
380590,"Other turpenic oils, nes; crude dipentene, etc",59813,Wood oils/turpentine/etc
380610,Rosin and resin acids,59814,Rosin/resin acid/oil/der
380620,Salts of rosin or of resin acids,59814,Rosin/resin acid/oil/der
380630,Ester gums,59814,Rosin/resin acid/oil/der
380690,"Derivatives of rosin and resin acids, nes; rosi",59814,Rosin/resin acid/oil/der
380700,Wood tar; wood tar oils; wood creosote; wood na,59818,Wood tar/veg pitch etc
380810,"Insecticides, put up for retail sale",5911,Insecticides retail
380820,"Fungicides, put up for retail sale",5912,Fungicides retail
380830,"Herbicides, anti-sprouting products and plant g",5913,Garden chemicals retail
380840,"Disinfectants, put up for retail sale",59141,Disinfectants retail
380890,"Rodenticides and similar products, put up for r",59149,Pesticides retail pack
380910,"Finishing agents, etc, with amylaceous basis",59891,Dye carrier/mordant/etc
380991,"Finishing agents, etc, of a kind used in the te",59891,Dye carrier/mordant/etc
380992,"Finishing agents, etc, of a kind used in the pa",59891,Dye carrier/mordant/etc
380999,  UN Special Code,59891,Dye carrier/mordant/etc
381010,Pickling preparations for metal surfaces; solde,59896,Fluxes/pickling prep/etc
381090,"Preparations such as fluxes for soldering..., e",59896,Fluxes/pickling prep/etc
381111,Anti-knock preparations based on lead compounds,59721,Anti-knock preparations
381119,Anti-knock preparations (excl. based on lead),59721,Anti-knock preparations
381121,Additives for lubricating oils with petroleum o,59725,Lubricating oil additive
