HS - Combined  Product Code,HS - Combined  Product Description,SITC Revision 3 Product Code,SITC Revision 3 Product Description
846593,"Grinding, sanding or polishing machines",72812,Machine tools - wood/etc
846594,Bending or assembling machines,72812,Machine tools - wood/etc
846595,Drilling or morticing machines,72812,Machine tools - wood/etc
846596,"Splitting, slicing or paring machines",72812,Machine tools - wood/etc
846599,Other,72812,Machine tools - wood/etc
846610,Tool holders and selfopening dieheads,73511,Tool holder/slf-open die
846620,Work holders,73513,Metal mch-tl work holder
846630,Dividing heads and other special attachments for machinetools,73515,Dividing head/spec atach
846691,For machines of heading 84.64,72819,Pts nes of tools of 7281
846692,For machines of heading 84.65,72819,Pts nes of tools of 7281
846693,For machines of headings 84.56 to 84.61,73591,Pts nes metal rmvl tools
846694,For machines of heading 84.62 or 84.63,73595,Pts nes mtl nonrmvl tool
846711,Rotary type (including combined rotarypercussion),74511,Pneumatic hand tools
846719,Other,74511,Pneumatic hand tools
846721,(2002-) Drills of all kinds,77841,Electric drills
846722,(2002-) Saws,77843,Saws (electro-mech hand)
846729,(2002-) Other,77845,Hand elec-mech tools nes
846781,Chain saws,74512,Non-el motor hand tools
846789,Other,74512,Non-el motor hand tools
846791,Of chain saws,74519,Pts nes of tool of 7451
846792,Of pneumatic tools,74519,Pts nes of tool of 7451
846799,Other,74519,Pts nes of tool of 7451
846810,Handheld blow pipes,73741,Hand-held gas welders
846820,Other gas-operated machinery and apparatus,73742,Gas oper weld/etc eq nes
846880,Other machinery and apparatus,73743,Welding machines not gas
846890,Parts,73749,Parts gas welders etc.
846910,(-1995) Automatic typewriters and word-processing ,75113,Auto typewriters/wp mach
846911,(1996-2006) Wordprocessing machines,75113,Auto typewriters/wp mach
846912,(1996-2006) Automatic typewriters,75113,Auto typewriters/wp mach
846920,"(1996-2006) Other typewriters, electric",75115,Elec typewriters <12kg
846921,"(-1995) Typewriters, electric, weighing not more t",75115,Elec typewriters <12kg
846929,"(-1995) Typewriters, electric, nes",75116,Electric typewriters nes
846930,"(1996-2006) Other typewriters, nonelectric",75118,Nonelec typewriter <12kg
846931,"(-1995) Typewriters, non-electric, weighing not mo",75118,Nonelec typewriter <12kg
846939,"(-1995) Typewriters, non-electric, nes",75119,Nonelec typewriters nes
847010,"Electronic calculators capable of operation without an external source of electric power and pocketsize data recording, reproducing and displaying machines with calculating functions",75121,Electronic calculators
847021,Incorporating a printing device,75122,Calculating machines nes
847029,Other,75122,Calculating machines nes
847030,Other calculating machines,75122,Calculating machines nes
847040,(-2006) Accounting machines,75123,Accounting machines
847050,Cash registers,75124,Cash registers
847090,Other,75128,Postage-franking etc mch
847110,(-2006) Analogue or hybrid automatic data processing machines,7521,Analog/hybrid computers
847120,(-1995) Digital auto data process mach cntg in the,7522,Digital computers
847130,"(1996-) Portable digital automatic data processing machines, weighing not more than 10 kg, consisting of a least a central processing unit, a keyboard and a display",7522,Digital computers
847141,"(1996-) Comprising in the same housing at least a central processing unit and an input and output unit, whether or not combined",7522,Digital computers
847149,"(1996-) Other, presented in the form of systems",7523,Digital processing units
847150,"(1996-) Digital processing units other than those of subheading 8471.41 or 8471.49, whether or not containing in the same housing one or two of the following types of unit : storage units, input units, output units",7523,Digital processing units
847160,"(1996-) Input or output units, whether or not containing storage units in the same housing",7526,Adp peripheral units
847170,(1996-) Storage units,7527,Adp storage units
847180,(1996-) Other units of automatic data processing machines,7529,Adp equipment nes
847190,(1996-) Other,7529,Adp equipment nes
847191,(-1995) Digital process units whether or not prese,7523,Digital processing units
847192,"(-1995) Input or output units, whether or not pres",7526,Adp peripheral units
847193,"(-1995) Storage units, whether or not presented wi",7527,Adp storage units
847199,(-1995) Automatic data processing machines and uni,7529,Adp equipment nes
847210,Duplicating machines,75191,Duplicating machines
847220,(-2006) Addressing machines and address plate embossing machines,75192,Addressing machines
847230,"Machines for sorting or folding mail or for inserting mail in envelopes or bands, machines for opening, closing or sealing mail and machines for affixing or cancelling postage stamps",75193,Envelope handling machns
847290,Other,75199,Othr office machines nes
847310,Parts and accessories of the machines of heading 84.69,75991,"Typewrtr parts,acces nes"
847321,"Of the electronic calculating machines of subheading 8470.10, 8470.21 or 8470.29",75995,Calculator parts/access.
847329,Other,75995,Calculator parts/access.
847330,Parts and accessories of the machines of heading 84.71,75997,Adp equip parts/access.
847340,Parts and accessories of the machines of heading 84.72,75993,Dupl/addr mach parts etc
847350,(1996-) Parts and accessories equally suitable for use with machines of two or more of the headings 84.69 to 84.72,75993,Dupl/addr mach parts etc
847410,"Sorting, screening, separating or washing machines",72831,Mineral sorting etc mach
847420,Crushing or grinding machines,72832,Minrl crushing etc machn
847431,Concrete or mortar mixers,72833,"Mnrl mixing,kneading mch"
847432,Machines for mixing mineral substances with bitumen,72833,"Mnrl mixing,kneading mch"
847439,Other,72833,"Mnrl mixing,kneading mch"
847480,Other machinery,72834,Minrl moulding etc machn
847490,Parts,72839,Pts nes of machy of 7283
847510,"Machines for assembling electric or electronic lamps,  tubes or valves or flashbulbs, in glass envelopes",72841,Glass/lamp wkng mach nes
847520,(-1995) Machines for manufacturing or hot working ,72841,Glass/lamp wkng mach nes
847521,(1996-) Machines for making optical fibres and preforms thereof,72841,Glass/lamp wkng mach nes
847529,(1996-) Other,72841,Glass/lamp wkng mach nes
847590,Parts,72851,Glass-working machy part
847611,(-1995) Automatic gds-vending mach incorporating h,74595,Automatic vending machs
847619,"(-1995) Automatic goods-vending machines, nes",74595,Automatic vending machs
847621,(1996-) Incorporating heating or refrigerating devices,74595,Automatic vending machs
847629,(1996-) Other,74595,Automatic vending machs
847681,(1996-) Incorporating heating or refrigerating devices,74595,Automatic vending machs
847689,(1996-) Other,74595,Automatic vending machs
847690,Parts,74597,Automatic vending machs
847710,Injectionmoulding machines,72842,Rubber/plastics wrkg mch
847720,Extruders,72842,Rubber/plastics wrkg mch
847730,Blow moulding machines,72842,Rubber/plastics wrkg mch
847740,Vacuum moulding machines and other thermoforming machines,72842,Rubber/plastics wrkg mch
847751,For moulding or retreading pneumatic tyres or for moulding or otherwise forming inner tubes,72842,Rubber/plastics wrkg mch
847759,Other,72842,Rubber/plastics wrkg mch
847780,Other machinery,72842,Rubber/plastics wrkg mch
847790,Parts,72852,Plastic/rubber mach part
847810,Machinery,72843,Tobacco industry mch nes
847890,Parts,72853,Tobacco machinery parts
847910,"Machinery for public works, building or the like",72348,Public works machnry nes
847920,Machinery for the extraction or preparation of animal or fixed vegetable fats or oils,72721,Oil/fat extract machines
847930,Presses for the manufacture of particle board or fibre building board of wood or other ligneous materials and  other machinery for treating wood or cork,72844,Wood/cork presses etc.
847940,Rope or cablemaking machines,72849,"Machnry nes,indiv functn"
847950,"(1996-) Industrial robots, not elsewhere specified or included",72849,"Machnry nes,indiv functn"
847960,(1996-) Evaporative air coolers,72849,"Machnry nes,indiv functn"
847981,"For treating metal, including electric wire coilwinders",72846,Mtal treating machny nes
847982,"Mixing, kneading, crushing, grinding, screening, sifting, homogenising, emulsifying or stirring machines",72849,"Machnry nes,indiv functn"
847989,Other,72849,"Machnry nes,indiv functn"
847990,Parts,72855,"Parts nes, machines 7284"
848010,Moulding boxes for metal foundry,74911,Foundry moulds etc nes
848020,Mould bases,74912,Mould bases
848030,Moulding patterns,74913,Moulding patterns
848041,Injection or compression types,74914,Inject/comp moulds metal
848049,Other,74915,Moulds nes metal/carbide
848050,Moulds for glass,74916,Moulds for glass
848060,Moulds for mineral materials,74917,Moulds for minerals
848071,Injection or compression types,74918,Inject/comp mould rubber
848079,Other,74919,Mould nes rubber/plastic
848110,Pressurereducing valves,7471,Pressure reducing valves
848120,Valves for oleohydraulic or pneumatic transmissions,7472,Pneumat/hydraulic valves
848130,Check (nonreturn) valves,7473,Check valves
848140,Safety or relief valves,7474,Safety/relief valves
848180,Other appliances,7478,Taps/cocks/valves nes
848190,Parts,7479,Tap/cock/valve parts
848210,Ball bearings,7461,Ball bearings
848220,"Tapered roller bearings, including cone and tapered roller assemblies",7462,Tapered roller bearings
848230,Spherical roller bearings,7463,Spherical roller bearing
848240,Needle roller bearings,7464,Needle roller bearings
848250,Other cylindrical roller bearings,7465,Cyl roller bearings nes
848280,"Other, including combined ball/roller bearings",7468,Ball/roller bearings nes
848291,"Balls, needles and rollers",74691,Bearing ball/needle/roll
848299,Other,74699,Ball etc bearng part nes
848310,Transmission shafts (including cam shafts and crank shafts) and cranks,7481,Transmission shafts
848320,"Bearing housings, incorporating ball or roller bearings",74821,Ball/roll bearing housng
848330,"Bearing housings, not incorporating ball or roller bearings; plain shaft bearings",74822,Bearing housings nes
848340,"Gears and gearing, other than toothed wheels, chain sprockets and other transmission elements presented separately; ball or roller screws; gear boxes and other speed changers, including torque converters",7484,Gears and gearing
848350,"Flywheels and pulleys, including pulley blocks",7485,Flywheels/pulleys/etc
848360,Clutches and shaft couplings (including universal joints),7486,Clutches/sh coupling/etc
848390,"Toothed wheels, chain sprockets and other transmission elements presented separately; parts",7489,Gear/flywheel/cltch part
848410,Gaskets and similar joints of metal sheeting combined with other material or of two or more layers of metal,7492,Metal clad gaskets
848420,(1996-) Mechanical seals,74999,Mach parts nonelec nes
848490,Other,7492,Metal clad gaskets
848510,(-2006) Ships' or boats' propellers and blades therefor,74991,Ships propellers/blades
848590,(-2006) Other,74999,Mach parts nonelec nes
850110,Motors of an output not exceeding 37.5 W,7161,Electric motors <37.5w
850120,Universal AC/DC motors of an output exceeding 37.5 W,71631,"Ac,ac/dc motors >37.5w"
850131,Of an output not exceeding 750 W,7162,Dc motor(>37w)/generator
850132,Of an output exceeding 750 W but not exceeding 75 kW,7162,Dc motor(>37w)/generator
850133,Of an output exceeding 75 kW but not exceeding 375 kW,7162,Dc motor(>37w)/generator
850134,Of an output exceeding 375 kW,7162,Dc motor(>37w)/generator
850140,"Other AC motors, singlephase",71631,"Ac,ac/dc motors >37.5w"
850151,Of an output not exceeding 750 W,71631,"Ac,ac/dc motors >37.5w"
850152,Of an output exceeding 750 W but not exceeding 75 kW,71631,"Ac,ac/dc motors >37.5w"
850153,Of an output exceeding 75 kW,71631,"Ac,ac/dc motors >37.5w"
850161,Of an output not exceeding 75 kVA,71632,Ac generators
850162,Of an output exceeding 75 kVA but not exceeding 375 kVA,71632,Ac generators
850163,Of an output exceeding 375 kVA but not exceeding 750 kVA,71632,Ac generators
850164,Of an output exceeding 750 kVA,71632,Ac generators
